IdFuente,TipoFuente,FechaCarga
F12131,BaseDatos,2023-12-17
F12132,BaseDatos,2025-08-16
F12133,Archivo,2025-02-25
F12134,Web,2024-02-10
F12135,BaseDatos,2024-07-02
F12136,Manual,2025-01-31
F12137,Archivo,2024-06-20
F12138,API,2024-07-05
F12139,API,2024-10-18
F12140,Archivo,2024-02-08
F12141,BaseDatos,2025-03-10
F12142,Archivo,2025-06-14
F12143,API,2023-11-21
F12144,Archivo,2024-02-16
F12145,BaseDatos,2024-07-15
F12146,BaseDatos,2024-06-23
F12147,Manual,2025-05-07
F12148,Web,2023-11-22
F12149,Archivo,2024-12-21
F12150,Web,2025-05-28
F12151,BaseDatos,2024-02-11
F12152,Archivo,2023-10-13
F12153,Archivo,2024-06-25
F12154,Manual,2024-02-01
F12155,BaseDatos,2024-08-20
F12156,Web,2024-06-28
F12157,BaseDatos,2023-12-27
F12158,Web,2024-07-21
F12159,Manual,2025-08-16
F12160,BaseDatos,2025-08-11
F12161,Web,2025-04-05
F12162,API,2024-07-20
F12163,Manual,2025-03-22
F12164,Manual,2025-07-22
F12165,BaseDatos,2025-03-19
F12166,API,2024-09-17
F12167,Web,2025-02-25
F12168,Manual,2024-08-06
F12169,Archivo,2023-10-11
F12170,Archivo,2025-06-02
F12171,BaseDatos,2025-05-25
F12172,Archivo,2024-03-24
F12173,API,2025-01-07
F12174,BaseDatos,2025-08-16
F12175,BaseDatos,2025-06-13
F12176,BaseDatos,2024-08-12
F12177,Archivo,2023-12-18
F12178,Web,2023-11-24
F12179,Manual,2025-01-10
F12180,API,2024-05-30
F12181,Archivo,2024-11-07
F12182,BaseDatos,2024-04-06
F12183,Archivo,2025-01-11
F12184,API,2024-09-05
F12185,API,2023-11-19
F12186,API,2024-02-11
F12187,Web,2025-02-10
F12188,Web,2025-02-05
F12189,Archivo,2025-03-22
F12190,Manual,2024-01-16
F12191,Manual,2025-08-02
F12192,Archivo,2024-11-19
F12193,Archivo,2024-05-15
F12194,Archivo,2024-12-05
F12195,Archivo,2024-10-22
F12196,BaseDatos,2024-06-16
F12197,Manual,2025-04-01
F12198,Manual,2025-03-19
F12199,API,2023-12-13
F12200,Manual,2025-09-05
F12201,Manual,2024-12-31
F12202,BaseDatos,2025-04-01
F12203,Archivo,2023-10-03
F12204,Archivo,2025-05-30
F12205,Archivo,2024-01-01
F12206,Archivo,2025-07-05
F12207,Web,2025-03-30
F12208,API,2025-02-08
F12209,BaseDatos,2025-02-25
F12210,BaseDatos,2024-04-18
F12211,API,2025-09-14
F12212,Archivo,2024-03-08
F12213,Web,2024-04-26
F12214,BaseDatos,2024-03-25
F12215,Manual,2024-11-15
F12216,Archivo,2025-08-18
F12217,Manual,2024-09-19
F12218,Web,2024-04-21
F12219,Web,2024-10-08
F12220,BaseDatos,2025-04-14
F12221,Archivo,2024-02-05
F12222,Web,2024-01-01
F12223,Web,2024-11-05
F12224,API,2024-05-05
F12225,API,2024-08-14
F12226,Archivo,2025-02-10
F12227,Web,2025-02-23
F12228,Archivo,2025-06-25
F12229,API,2024-10-27
F12230,Manual,2024-05-08
F12231,Archivo,2024-04-20
F12232,BaseDatos,2025-07-17
F12233,Manual,2025-01-28
F12234,Web,2024-03-28
F12235,Manual,2025-02-22
F12236,Archivo,2025-07-11
F12237,Manual,2024-08-19
F12238,Manual,2023-10-02
F12239,BaseDatos,2024-04-07
F12240,BaseDatos,2025-06-14
F12241,Archivo,2024-06-02
F12242,Web,2025-07-18
F12243,Archivo,2025-03-16
F12244,Manual,2025-02-05
F12245,Manual,2024-08-17
F12246,BaseDatos,2025-05-03
F12247,BaseDatos,2024-08-02
F12248,Manual,2024-06-14
F12249,API,2024-10-23
F12250,Manual,2025-08-30
F12251,API,2024-12-28
F12252,BaseDatos,2025-04-26
F12253,Archivo,2024-01-23
F12254,Manual,2024-06-02
F12255,API,2024-08-25
F12256,Archivo,2025-04-02
F12257,Manual,2024-06-11
F12258,API,2024-02-05
F12259,API,2025-03-06
F12260,Web,2023-12-28
F12261,API,2025-07-11
F12262,BaseDatos,2024-06-08
F12263,API,2024-12-06
F12264,BaseDatos,2024-03-14
F12265,Web,2024-01-18
F12266,BaseDatos,2025-04-29
F12267,Manual,2023-10-01
F12268,API,2025-04-03
F12269,Web,2023-10-13
F12270,Manual,2024-09-25
F12271,Archivo,2024-08-07
F12272,BaseDatos,2024-06-13
F12273,Manual,2024-07-10
F12274,BaseDatos,2025-05-07
F12275,Web,2024-05-25
F12276,API,2023-10-14
F12277,Manual,2024-07-25
F12278,Manual,2024-06-14
F12279,Manual,2025-07-15
F12280,Web,2023-12-05
F12281,Manual,2025-08-07
F12282,Manual,2024-05-13
F12283,Archivo,2024-04-06
F12284,API,2024-07-25
F12285,Manual,2024-01-18
F12286,Manual,2025-08-30
F12287,Archivo,2024-07-17
F12288,Archivo,2025-04-12
F12289,Manual,2024-05-13
F12290,BaseDatos,2025-09-01
F12291,Archivo,2024-04-02
F12292,Archivo,2024-12-29
F12293,Archivo,2024-12-26
F12294,Web,2024-03-02
F12295,API,2024-04-17
F12296,Manual,2025-04-23
F12297,BaseDatos,2025-08-09
F12298,Archivo,2025-09-14
F12299,Manual,2025-09-24
F12300,Web,2023-12-08
F12301,Archivo,2024-04-26
F12302,Archivo,2023-10-15
F12303,Web,2025-04-28
F12304,Manual,2024-10-03
F12305,Manual,2023-11-26
F12306,API,2025-01-22
F12307,Archivo,2025-01-21
F12308,Web,2025-05-17
F12309,BaseDatos,2023-12-05
F12310,Manual,2023-11-13
F12311,Manual,2025-09-15
F12312,Manual,2024-05-20
F12313,Manual,2025-03-27
F12314,BaseDatos,2025-08-10
F12315,API,2024-05-08
F12316,Manual,2025-08-08
F12317,Archivo,2024-07-09
F12318,BaseDatos,2025-09-08
F12319,BaseDatos,2025-05-14
F12320,Archivo,2024-05-12
F12321,Manual,2024-02-18
F12322,BaseDatos,2024-02-06
F12323,Archivo,2023-12-09
F12324,Archivo,2023-10-10
F12325,Web,2024-08-17
F12326,Web,2025-01-05
F12327,BaseDatos,2024-09-26
F12328,Web,2025-07-26
F12329,API,2025-08-03
F12330,BaseDatos,2025-06-25
F12331,Archivo,2025-07-10
F12332,API,2025-04-27
F12333,API,2025-01-24
F12334,Manual,2023-10-29
F12335,Web,2025-05-04
F12336,BaseDatos,2025-05-30
F12337,Archivo,2025-09-17
F12338,Web,2025-02-25
F12339,API,2025-06-11
F12340,BaseDatos,2024-10-26
F12341,Manual,2024-01-21
F12342,API,2024-04-23
F12343,API,2023-12-06
F12344,BaseDatos,2024-09-05
F12345,Web,2024-11-07
F12346,Manual,2023-12-17
F12347,BaseDatos,2025-03-07
F12348,Manual,2023-10-06
F12349,API,2025-03-12
F12350,Archivo,2025-07-17
F12351,API,2024-05-02
F12352,Web,2024-02-02
F12353,Manual,2025-04-10
F12354,API,2025-08-25
F12355,BaseDatos,2024-09-19
F12356,Manual,2024-10-29
F12357,Manual,2025-07-08
F12358,API,2025-07-28
F12359,Web,2024-01-10
F12360,BaseDatos,2024-09-14
F12361,Archivo,2024-04-16
F12362,Web,2025-08-30
F12363,Archivo,2025-01-01
F12364,BaseDatos,2024-07-25
F12365,Web,2024-11-26
F12366,Manual,2023-10-14
F12367,Web,2023-09-29
F12368,Archivo,2025-07-22
F12369,Manual,2025-04-24
F12370,BaseDatos,2024-12-15
F12371,Archivo,2025-05-30
F12372,Manual,2024-01-27
F12373,BaseDatos,2025-08-02
F12374,Manual,2023-12-02
F12375,BaseDatos,2024-12-01
F12376,Manual,2025-07-06
F12377,Web,2023-11-07
F12378,API,2025-04-23
F12379,Web,2025-06-24
F12380,Web,2024-11-15
F12381,BaseDatos,2024-06-27
F12382,Web,2024-11-03
F12383,Manual,2025-04-12
F12384,API,2024-12-07
F12385,Archivo,2025-06-05
F12386,Web,2025-01-08
F12387,Archivo,2024-11-13
F12388,Web,2024-03-10
F12389,Manual,2024-11-25
F12390,Web,2024-03-18
F12391,API,2025-09-13
F12392,Web,2024-02-26
F12393,Manual,2024-11-25
F12394,BaseDatos,2024-06-17
F12395,BaseDatos,2024-09-18
F12396,Manual,2024-08-28
F12397,Manual,2025-07-31
F12398,Web,2024-06-02
F12399,Archivo,2025-07-18
F12400,Manual,2023-11-11
F12401,Archivo,2024-12-06
F12402,Archivo,2024-11-26
F12403,Web,2024-02-26
F12404,Archivo,2025-07-10
F12405,Manual,2024-08-09
F12406,Web,2024-11-24
F12407,Archivo,2024-09-22
F12408,Manual,2025-08-10
F12409,BaseDatos,2025-06-20
F12410,Manual,2025-08-24
F12411,Manual,2025-07-22
F12412,API,2024-08-12
F12413,Manual,2024-02-22
F12414,API,2023-10-27
F12415,Archivo,2024-08-28
F12416,Manual,2024-05-13
F12417,API,2024-02-14
F12418,Web,2025-06-02
F12419,Archivo,2025-02-07
F12420,BaseDatos,2024-01-09
F12421,Archivo,2024-08-24
F12422,BaseDatos,2023-11-21
F12423,Web,2024-12-03
F12424,Manual,2024-06-23
F12425,Manual,2025-01-06
F12426,Manual,2024-09-18
F12427,Archivo,2025-06-09
F12428,Archivo,2025-06-15
F12429,Manual,2023-12-09
F12430,Web,2024-08-09
F12431,Web,2025-04-06
F12432,BaseDatos,2024-09-14
F12433,BaseDatos,2024-05-30
F12434,Manual,2025-05-11
F12435,Archivo,2023-10-30
F12436,Manual,2025-01-07
F12437,BaseDatos,2025-07-21
F12438,BaseDatos,2025-06-17
F12439,API,2025-02-23
F12440,Archivo,2024-06-02
F12441,API,2024-04-12
F12442,Archivo,2024-08-27
F12443,Archivo,2025-07-06
F12444,API,2025-05-13
F12445,Manual,2025-02-06
F12446,Web,2025-05-14
F12447,Web,2024-09-09
F12448,Archivo,2025-04-28
F12449,Web,2023-10-27
F12450,Archivo,2024-03-06
F12451,API,2025-02-18
F12452,Archivo,2025-05-08
F12453,Archivo,2025-07-30
F12454,API,2024-02-09
F12455,Archivo,2025-07-15
F12456,API,2025-05-12
F12457,BaseDatos,2025-01-30
F12458,Manual,2024-04-27
F12459,Manual,2023-10-04
F12460,Manual,2025-08-19
F12461,Manual,2024-11-08
F12462,Manual,2025-03-26
F12463,Manual,2024-03-24
F12464,BaseDatos,2025-08-28
F12465,Archivo,2024-03-01
F12466,API,2025-04-03
F12467,Archivo,2024-01-09
F12468,Web,2025-01-03
F12469,BaseDatos,2024-05-29
F12470,Archivo,2025-06-23
F12471,Web,2024-06-23
F12472,BaseDatos,2024-01-11
F12473,Archivo,2025-06-20
F12474,BaseDatos,2023-11-27
F12475,Manual,2025-05-17
F12476,BaseDatos,2025-01-03
F12477,API,2024-02-24
F12478,BaseDatos,2025-08-15
F12479,BaseDatos,2025-06-15
F12480,API,2024-05-30
F12481,API,2025-01-13
F12482,Web,2024-01-02
F12483,Archivo,2025-06-20
F12484,Web,2024-07-02
F12485,Archivo,2024-03-22
F12486,BaseDatos,2024-04-29
F12487,Archivo,2024-10-10
F12488,Web,2024-08-16
F12489,BaseDatos,2024-10-21
F12490,API,2025-07-12
F12491,Archivo,2025-06-23
F12492,BaseDatos,2024-02-15
F12493,Archivo,2025-06-27
F12494,BaseDatos,2023-12-01
F12495,API,2025-04-08
F12496,Web,2025-08-05
F12497,BaseDatos,2025-09-17
F12498,Archivo,2024-04-29
F12499,API,2025-01-26
F12500,API,2024-05-24
F12501,BaseDatos,2025-07-05
F12502,Manual,2025-03-25
F12503,Manual,2023-11-13
F12504,API,2023-12-12
F12505,Manual,2024-09-10
F12506,API,2024-11-28
F12507,Manual,2025-04-29
F12508,Web,2024-05-10
F12509,Web,2023-11-15
F12510,Manual,2024-01-18
F12511,API,2025-03-05
F12512,Manual,2024-11-01
F12513,Web,2024-07-13
F12514,Web,2023-11-24
F12515,Archivo,2025-07-27
F12516,BaseDatos,2024-05-31
F12517,BaseDatos,2024-12-01
F12518,BaseDatos,2024-11-16
F12519,Archivo,2024-02-25
F12520,Archivo,2024-03-12
F12521,Archivo,2024-01-13
F12522,API,2024-08-02
F12523,API,2024-07-14
F12524,Manual,2023-12-18
F12525,Archivo,2024-09-27
F12526,BaseDatos,2025-07-06
F12527,API,2025-08-23
F12528,Archivo,2024-07-29
F12529,Archivo,2024-11-14
F12530,Archivo,2025-03-11
F12531,Web,2025-04-11
F12532,Web,2025-07-31
F12533,Archivo,2025-06-30
F12534,BaseDatos,2024-12-18
F12535,Manual,2025-04-10
F12536,Web,2024-08-13
F12537,API,2023-11-01
F12538,Web,2025-05-26
F12539,Web,2024-04-22
F12540,Manual,2025-04-19
F12541,Manual,2024-12-19
F12542,Web,2025-09-13
F12543,Archivo,2024-12-12
F12544,API,2024-06-30
F12545,Web,2023-11-09
F12546,BaseDatos,2025-07-30
F12547,Manual,2024-11-27
F12548,Manual,2025-05-20
F12549,Web,2025-03-03
F12550,API,2025-01-20
F12551,API,2024-02-24
F12552,Web,2024-11-05
F12553,Archivo,2025-04-30
F12554,Manual,2024-11-30
F12555,BaseDatos,2023-10-15
F12556,API,2025-09-03
F12557,Archivo,2024-11-15
F12558,API,2025-09-08
F12559,Archivo,2024-09-07
F12560,Archivo,2025-05-14
F12561,Web,2025-05-14
F12562,Manual,2025-09-09
F12563,API,2025-06-17
F12564,Manual,2024-12-24
F12565,API,2024-11-18
F12566,Web,2024-11-03
F12567,Manual,2023-11-20
F12568,Web,2024-09-26
F12569,Web,2024-10-01
F12570,API,2024-03-20
F12571,Archivo,2024-03-30
F12572,Web,2025-07-30
F12573,API,2024-11-30
F12574,Manual,2024-09-11
F12575,Manual,2025-01-19
F12576,Archivo,2025-08-10
F12577,Archivo,2025-01-09
F12578,Web,2025-03-03
F12579,API,2024-01-14
F12580,Archivo,2023-12-22
F12581,Archivo,2024-10-29
F12582,Web,2024-04-29
F12583,Archivo,2025-01-26
F12584,Manual,2023-11-17
F12585,Archivo,2024-10-12
F12586,BaseDatos,2025-07-08
F12587,Archivo,2025-01-31
F12588,Archivo,2025-03-10
F12589,Manual,2024-10-22
F12590,API,2025-03-03
F12591,Manual,2024-07-12
F12592,API,2025-01-20
F12593,Web,2024-02-15
F12594,BaseDatos,2024-07-11
F12595,Archivo,2025-07-25
F12596,Manual,2024-08-08
F12597,Web,2024-12-23
F12598,Archivo,2024-12-08
F12599,API,2025-05-23
F12600,Manual,2024-09-07
F12601,API,2024-02-27
F12602,Web,2025-06-13
F12603,Web,2025-01-24
F12604,Archivo,2024-11-27
F12605,Archivo,2024-05-31
F12606,API,2025-03-30
F12607,Manual,2025-08-02
F12608,Archivo,2025-04-29
F12609,Web,2025-02-18
F12610,API,2024-04-11
F12611,API,2025-03-13
F12612,API,2025-09-23
F12613,Archivo,2025-07-18
F12614,API,2024-07-27
F12615,API,2024-04-30
F12616,API,2024-03-30
F12617,Manual,2025-05-07
F12618,API,2024-11-04
F12619,BaseDatos,2025-07-24
F12620,Manual,2025-06-08
F12621,Archivo,2024-08-16
F12622,BaseDatos,2025-06-20
F12623,Manual,2024-09-03
F12624,API,2025-09-13
F12625,Archivo,2024-03-03
F12626,Archivo,2025-07-31
F12627,BaseDatos,2024-04-04
F12628,Manual,2024-12-08
F12629,Manual,2025-01-27
F12630,Web,2024-06-28
F12631,Manual,2024-08-19
F12632,API,2025-03-27
F12633,API,2024-09-11
F12634,API,2024-01-05
F12635,API,2024-01-17
F12636,Manual,2025-04-19
F12637,BaseDatos,2024-06-14
F12638,BaseDatos,2024-07-08
F12639,API,2023-12-12
F12640,Manual,2025-05-26
F12641,BaseDatos,2024-10-03
F12642,Web,2024-01-13
F12643,Archivo,2025-03-27
F12644,Manual,2025-05-25
F12645,Manual,2024-06-26
F12646,Archivo,2024-07-11
F12647,Manual,2025-07-05
F12648,Manual,2025-02-10
F12649,Web,2024-08-19
F12650,Archivo,2025-05-04
F12651,Web,2025-09-02
F12652,Web,2023-10-01
F12653,Archivo,2025-09-14
F12654,Manual,2025-02-12
F12655,API,2025-09-15
F12656,Web,2024-06-19
F12657,BaseDatos,2025-09-06
F12658,Archivo,2024-04-27
F12659,BaseDatos,2025-05-20
F12660,BaseDatos,2023-12-15
F12661,Archivo,2025-03-10
F12662,API,2023-11-02
F12663,Archivo,2025-07-05
F12664,BaseDatos,2024-07-26
F12665,BaseDatos,2023-12-04
F12666,Web,2024-01-26
F12667,BaseDatos,2024-09-27
F12668,API,2024-02-14
F12669,Web,2024-01-18
F12670,Web,2025-08-21
F12671,API,2025-04-29
F12672,Manual,2024-06-19
F12673,Manual,2025-06-01
F12674,BaseDatos,2025-03-15
F12675,Archivo,2025-08-27
F12676,API,2024-10-14
F12677,Web,2023-12-24
F12678,API,2025-03-23
F12679,BaseDatos,2025-06-28
F12680,Web,2025-01-01
F12681,Archivo,2024-11-12
F12682,Manual,2023-10-13
F12683,Archivo,2025-06-01
F12684,Web,2024-10-19
F12685,BaseDatos,2025-02-20
F12686,API,2024-12-16
F12687,Web,2025-05-31
F12688,Archivo,2025-06-21
F12689,BaseDatos,2025-09-02
F12690,API,2024-07-24
F12691,API,2025-04-21
F12692,BaseDatos,2024-04-15
F12693,Web,2025-03-04
F12694,BaseDatos,2024-07-24
F12695,Web,2023-11-29
F12696,Web,2023-10-20
F12697,API,2025-03-30
F12698,Manual,2025-02-13
F12699,API,2024-04-06
F12700,Manual,2025-04-22
F12701,Manual,2024-03-30
F12702,API,2024-11-05
F12703,Web,2023-11-19
F12704,Archivo,2024-07-24
F12705,BaseDatos,2024-11-16
F12706,API,2024-04-15
F12707,API,2024-07-11
F12708,BaseDatos,2024-09-18
F12709,BaseDatos,2025-08-27
F12710,BaseDatos,2025-06-22
F12711,Web,2024-02-21
F12712,Archivo,2024-10-16
F12713,Archivo,2024-02-28
F12714,BaseDatos,2025-03-03
F12715,Manual,2025-06-25
F12716,Archivo,2024-08-28
F12717,Archivo,2025-02-28
F12718,Web,2023-12-26
F12719,Manual,2025-07-17
F12720,BaseDatos,2024-07-20
F12721,API,2024-04-10
F12722,Manual,2024-09-06
F12723,BaseDatos,2024-03-09
F12724,Web,2024-07-21
F12725,API,2024-02-26
F12726,BaseDatos,2024-11-02
F12727,Manual,2025-06-07
F12728,API,2025-02-15
F12729,API,2024-06-15
F12730,BaseDatos,2024-05-21
F12731,API,2025-09-23
F12732,API,2025-09-12
F12733,API,2025-02-20
F12734,BaseDatos,2025-01-22
F12735,API,2024-01-20
F12736,Web,2024-04-21
F12737,Web,2024-08-30
F12738,API,2023-10-18
F12739,Web,2024-06-27
F12740,BaseDatos,2024-02-23
F12741,BaseDatos,2025-01-08
F12742,BaseDatos,2023-11-26
F12743,Archivo,2024-08-06
F12744,API,2025-04-21
F12745,API,2024-02-03
F12746,Archivo,2025-06-25
F12747,API,2023-10-01
F12748,API,2024-07-14
F12749,Manual,2024-12-26
F12750,BaseDatos,2024-10-06
F12751,Archivo,2024-12-31
F12752,Web,2025-08-19
F12753,Archivo,2024-10-28
F12754,API,2025-07-01
F12755,Web,2023-12-01
F12756,BaseDatos,2025-02-21
F12757,API,2024-05-10
F12758,Archivo,2025-08-27
F12759,Manual,2025-03-26
F12760,API,2025-08-29
F12761,Web,2024-05-29
F12762,Manual,2025-05-30
F12763,API,2024-06-14
F12764,API,2025-03-24
F12765,Archivo,2024-07-31
F12766,Archivo,2025-08-30
F12767,BaseDatos,2024-07-01
F12768,Manual,2023-10-20
F12769,API,2024-12-25
F12770,API,2024-05-22
F12771,BaseDatos,2024-06-05
F12772,API,2025-05-20
F12773,Archivo,2025-04-06
F12774,Web,2025-06-07
F12775,API,2025-01-22
F12776,Archivo,2024-10-07
F12777,BaseDatos,2024-03-30
F12778,Manual,2025-06-20
F12779,BaseDatos,2025-06-20
F12780,BaseDatos,2024-07-01
F12781,API,2024-08-31
F12782,Manual,2024-03-01
F12783,Manual,2024-05-15
F12784,API,2024-07-10
F12785,Archivo,2025-08-20
F12786,Manual,2025-09-01
F12787,Manual,2024-04-26
F12788,BaseDatos,2024-05-21
F12789,BaseDatos,2024-05-17
F12790,API,2024-09-03
F12791,API,2024-12-06
F12792,Archivo,2023-10-01
F12793,Web,2024-08-26
F12794,BaseDatos,2025-03-12
F12795,Archivo,2023-12-02
F12796,Manual,2025-07-24
F12797,Archivo,2025-06-09
F12798,BaseDatos,2024-10-23
F12799,Manual,2025-03-17
F12800,Archivo,2023-11-04
F12801,Manual,2024-12-08
F12802,API,2023-12-09
F12803,Web,2023-11-13
F12804,Archivo,2024-09-23
F12805,BaseDatos,2024-11-02
F12806,BaseDatos,2024-05-11
F12807,Archivo,2024-03-28
F12808,Manual,2024-09-24
F12809,BaseDatos,2025-01-06
F12810,BaseDatos,2024-08-25
F12811,BaseDatos,2024-06-12
F12812,Web,2025-05-22
F12813,BaseDatos,2024-08-07
F12814,BaseDatos,2024-09-23
F12815,Web,2024-10-17
F12816,API,2025-06-18
F12817,Manual,2024-06-23
F12818,Web,2024-03-06
F12819,BaseDatos,2024-05-29
F12820,API,2025-09-17
F12821,API,2025-07-16
F12822,Manual,2025-04-18
F12823,Web,2024-01-05
F12824,Web,2024-09-15
F12825,Archivo,2024-11-28
F12826,Archivo,2024-06-11
F12827,Manual,2025-07-18
F12828,Web,2025-03-06
F12829,BaseDatos,2024-10-04
F12830,API,2025-09-06
F12831,BaseDatos,2025-08-22
F12832,Web,2025-02-12
F12833,BaseDatos,2025-02-26
F12834,Web,2025-07-08
F12835,Manual,2024-01-03
F12836,Manual,2024-09-10
F12837,Archivo,2025-05-02
F12838,BaseDatos,2024-03-17
F12839,Manual,2024-10-19
F12840,Manual,2024-04-22
F12841,Manual,2025-03-04
F12842,BaseDatos,2024-10-27
F12843,BaseDatos,2025-04-06
F12844,Archivo,2025-04-15
F12845,Manual,2024-10-09
F12846,API,2024-07-21
F12847,Archivo,2025-09-23
F12848,Archivo,2024-03-27
F12849,Archivo,2024-10-30
F12850,Manual,2024-08-07
F12851,Manual,2023-11-06
F12852,BaseDatos,2025-07-07
F12853,Web,2024-12-03
F12854,Manual,2025-08-29
F12855,API,2024-12-24
F12856,Manual,2024-12-12
F12857,Web,2024-10-30
F12858,API,2024-09-11
F12859,Manual,2024-03-12
F12860,Web,2025-08-17
F12861,Manual,2025-06-16
F12862,Web,2024-05-06
F12863,Web,2025-03-17
F12864,Manual,2025-04-03
F12865,Web,2023-12-01
F12866,Manual,2024-03-23
F12867,Manual,2024-02-06
F12868,Web,2025-08-13
F12869,Manual,2024-08-09
F12870,Web,2025-06-23
F12871,Archivo,2024-07-19
F12872,API,2024-10-23
F12873,API,2025-02-13
F12874,Archivo,2024-04-25
F12875,Archivo,2024-10-01
F12876,API,2024-09-03
F12877,Archivo,2025-03-01
F12878,Web,2024-01-17
F12879,Archivo,2025-04-08
F12880,Manual,2025-02-26
F12881,Web,2024-05-20
F12882,Manual,2025-07-05
F12883,BaseDatos,2025-02-03
F12884,Web,2025-08-06
F12885,Manual,2025-09-20
F12886,Archivo,2025-01-04
F12887,API,2025-04-19
F12888,BaseDatos,2025-09-03
F12889,API,2024-08-21
F12890,API,2025-04-02
F12891,API,2024-01-29
F12892,BaseDatos,2025-03-26
F12893,Manual,2025-02-12
F12894,Web,2024-11-02
F12895,Archivo,2024-01-09
F12896,API,2025-03-02
F12897,BaseDatos,2023-12-30
F12898,Manual,2025-07-22
F12899,Manual,2024-10-04
F12900,Manual,2025-04-24
F12901,Archivo,2025-09-24
F12902,API,2023-11-05
F12903,API,2025-07-30
F12904,Web,2025-04-27
F12905,Web,2025-07-06
F12906,Manual,2025-01-20
F12907,API,2025-07-19
F12908,Archivo,2024-02-09
F12909,BaseDatos,2023-11-19
F12910,BaseDatos,2024-03-11
F12911,Archivo,2023-09-27
F12912,BaseDatos,2023-10-15
F12913,Archivo,2023-12-04
F12914,API,2025-02-11
F12915,BaseDatos,2024-01-13
F12916,BaseDatos,2024-10-02
F12917,Web,2024-05-15
F12918,Web,2023-11-20
F12919,API,2025-08-31
F12920,API,2024-03-25
F12921,API,2024-08-18
F12922,BaseDatos,2024-11-14
F12923,Archivo,2024-01-04
F12924,Web,2024-09-27
F12925,API,2023-10-17
F12926,Web,2025-05-13
F12927,Web,2024-08-26
F12928,BaseDatos,2024-01-11
F12929,Archivo,2025-03-16
F12930,Manual,2024-11-26
F12931,BaseDatos,2025-06-20
F12932,BaseDatos,2023-12-06
F12933,BaseDatos,2024-01-17
F12934,Web,2025-05-22
F12935,BaseDatos,2025-03-03
F12936,BaseDatos,2024-10-13
F12937,Archivo,2024-02-25
F12938,Archivo,2023-11-10
F12939,Manual,2024-01-16
F12940,Web,2024-03-07
F12941,Manual,2024-09-06
F12942,API,2024-10-13
F12943,Manual,2024-09-11
F12944,Manual,2025-02-16
F12945,API,2025-02-17
F12946,BaseDatos,2025-03-18
F12947,Manual,2023-11-03
F12948,BaseDatos,2023-12-12
F12949,Archivo,2025-04-24
F12950,Web,2024-03-24
F12951,Web,2024-11-24
F12952,Manual,2025-06-17
F12953,Web,2025-01-02
F12954,Manual,2024-09-06
F12955,Archivo,2024-10-09
F12956,Web,2024-02-03
F12957,Web,2024-06-19
F12958,API,2024-08-11
F12959,API,2025-05-20
F12960,Archivo,2024-12-07
F12961,API,2024-10-02
F12962,Archivo,2025-05-07
F12963,Manual,2024-05-07
F12964,Web,2025-04-17
F12965,Web,2024-10-09
F12966,Web,2025-05-03
F12967,Web,2024-12-20
F12968,API,2025-09-14
F12969,API,2024-04-04
F12970,Web,2024-04-18
F12971,BaseDatos,2024-05-26
F12972,Manual,2024-11-07
F12973,BaseDatos,2024-05-11
F12974,Web,2025-05-24
F12975,Manual,2024-08-02
F12976,BaseDatos,2024-05-02
F12977,Manual,2025-07-02
F12978,BaseDatos,2025-05-26
F12979,BaseDatos,2024-08-15
F12980,Archivo,2024-08-10
F12981,Web,2024-04-21
F12982,Archivo,2024-05-02
F12983,Web,2024-07-28
F12984,BaseDatos,2024-03-30
F12985,API,2024-01-12
F12986,API,2024-09-26
F12987,Manual,2024-11-25
F12988,BaseDatos,2024-07-19
F12989,Archivo,2024-07-31
F12990,BaseDatos,2025-03-22
F12991,API,2025-07-30
F12992,BaseDatos,2025-06-05
F12993,Manual,2025-04-15
F12994,Manual,2025-02-27
F12995,BaseDatos,2024-05-19
F12996,Manual,2024-10-11
F12997,Web,2024-06-05
F12998,Archivo,2025-01-08
F12999,Manual,2024-04-21
F13000,BaseDatos,2024-10-23
F13001,Archivo,2025-02-07
F13002,API,2024-04-17
F13003,Manual,2025-05-22
F13004,Manual,2023-09-29
F13005,Manual,2023-12-07
F13006,Web,2024-07-04
F13007,API,2024-09-08
F13008,Archivo,2025-08-20
F13009,BaseDatos,2025-01-28
F13010,Web,2024-08-14
F13011,Archivo,2024-12-17
F13012,Web,2024-02-12
F13013,Web,2025-06-11
F13014,BaseDatos,2024-01-08
F13015,API,2024-06-06
F13016,API,2024-03-01
F13017,BaseDatos,2025-06-14
F13018,Manual,2024-05-30
F13019,API,2024-08-03
F13020,Web,2025-08-22
F13021,Archivo,2024-12-01
F13022,API,2024-10-25
F13023,Manual,2025-06-21
F13024,BaseDatos,2024-08-10
F13025,BaseDatos,2024-04-04
F13026,API,2024-06-23
F13027,API,2024-12-24
F13028,BaseDatos,2025-06-09
F13029,Web,2025-06-08
F13030,Web,2025-05-20
F13031,Web,2024-08-25
F13032,Archivo,2024-12-26
F13033,Manual,2023-11-30
F13034,Web,2025-01-22
F13035,Web,2024-12-12
F13036,Web,2024-06-01
F13037,BaseDatos,2025-08-03
F13038,Archivo,2023-12-02
